,training_iteration,ep_rew,algo
14,15,64.32670980331446,trpo
15,16,64.13781816107887,trpo
16,17,64.13781816107887,trpo
17,18,64.13781816107887,trpo
18,19,64.07557280501064,trpo
19,20,64.07557280501064,trpo
20,21,64.07557280501064,trpo
21,22,64.33107106373478,trpo
22,23,64.33107106373478,trpo
23,24,64.17256420620299,trpo
24,25,64.17256420620299,trpo
25,26,64.24588095867449,trpo
26,27,64.24588095867449,trpo
27,28,64.24588095867449,trpo
28,29,64.32443471235821,trpo
29,30,64.32443471235821,trpo
30,31,64.32443471235821,trpo
31,32,64.42296017540669,trpo
32,33,64.42296017540669,trpo
33,34,64.53734517004138,trpo
34,35,64.53734517004138,trpo
35,36,64.53734517004138,trpo
36,37,64.7150412207928,trpo
37,38,64.7150412207928,trpo
38,39,64.91599938253628,trpo
39,40,64.91599938253628,trpo
40,41,64.91599938253628,trpo
41,42,64.95345650275722,trpo
42,43,64.95345650275722,trpo
43,44,65.06314308929153,trpo
44,45,65.06314308929153,trpo
45,46,65.06314308929153,trpo
46,47,65.35689266783162,trpo
47,48,65.35689266783162,trpo
48,49,65.35689266783162,trpo
49,50,65.33829749960968,trpo
50,51,65.33829749960968,trpo
51,52,65.36183059070329,trpo
52,53,65.36183059070329,trpo
53,54,65.36183059070329,trpo
54,55,65.537034125258,trpo
55,56,65.537034125258,trpo
56,57,65.537034125258,trpo
57,58,65.56320961403236,trpo
58,59,65.56320961403236,trpo
59,60,65.67055916985281,trpo
60,61,65.67055916985281,trpo
61,62,65.67055916985281,trpo
62,63,65.74804065525021,trpo
63,64,65.74804065525021,trpo
64,65,65.74804065525021,trpo
65,66,65.94020710673165,trpo
66,67,65.94020710673165,trpo
67,68,66.10983693436096,trpo
68,69,66.10983693436096,trpo
69,70,66.10983693436096,trpo
70,71,66.18858979246987,trpo
71,72,66.18858979246987,trpo
72,73,66.18858979246987,trpo
73,74,66.34469522433584,trpo
74,75,66.34469522433584,trpo
75,76,66.50728687335759,trpo
76,77,66.50728687335759,trpo
77,78,66.50728687335759,trpo
78,79,66.73966315170779,trpo
79,80,66.73966315170779,trpo
80,81,66.73966315170779,trpo
81,82,66.96042711712586,trpo
82,83,66.96042711712586,trpo
83,84,66.96042711712586,trpo
84,85,67.20498621265894,trpo
85,86,67.20498621265894,trpo
86,87,67.20498621265894,trpo
87,88,67.34936087141055,trpo
88,89,67.34936087141055,trpo
89,90,67.34936087141055,trpo
90,91,67.5060389756209,trpo
91,92,67.5060389756209,trpo
92,93,67.5060389756209,trpo
93,94,67.79489311017514,trpo
94,95,67.79489311017514,trpo
95,96,67.79489311017514,trpo
96,97,67.97525027473968,trpo
97,98,67.97525027473968,trpo
98,99,67.97525027473968,trpo
99,100,68.26576988983189,trpo
100,101,68.26576988983189,trpo
101,102,68.26576988983189,trpo
102,103,68.38174581739483,trpo
103,104,68.38174581739483,trpo
104,105,68.38174581739483,trpo
105,106,68.6574302007886,trpo
106,107,68.6574302007886,trpo
107,108,68.78572117071585,trpo
108,109,68.78572117071585,trpo
109,110,68.78572117071585,trpo
110,111,69.0657008988118,trpo
111,112,69.0657008988118,trpo
112,113,69.0657008988118,trpo
113,114,69.34041752366235,trpo
114,115,69.34041752366235,trpo
115,116,69.34041752366235,trpo
116,117,69.34041752366235,trpo
117,118,70.07751320878168,trpo
118,119,70.07751320878168,trpo
119,120,70.07751320878168,trpo
120,121,70.4484198885907,trpo
121,122,70.4484198885907,trpo
122,123,70.4484198885907,trpo
123,124,70.854655667871,trpo
124,125,70.854655667871,trpo
125,126,70.854655667871,trpo
126,127,70.854655667871,trpo
127,128,71.6044435563482,trpo
128,129,71.6044435563482,trpo
129,130,71.6044435563482,trpo
130,131,71.94998973563625,trpo
131,132,71.94998973563625,trpo
132,133,71.94998973563625,trpo
133,134,72.18204572363143,trpo
134,135,72.18204572363143,trpo
135,136,72.18204572363143,trpo
136,137,72.48442572919545,trpo
137,138,72.48442572919545,trpo
138,139,72.70145287329755,trpo
139,140,72.70145287329755,trpo
140,141,72.70145287329755,trpo
141,142,72.99669755233269,trpo
142,143,72.99669755233269,trpo
143,144,72.99669755233269,trpo
144,145,73.23904614650608,trpo
145,146,73.23904614650608,trpo
146,147,73.23904614650608,trpo
147,148,73.48652036699065,trpo
148,149,73.48652036699065,trpo
149,150,73.48652036699065,trpo
150,151,73.59520541880632,trpo
151,152,73.59520541880632,trpo
152,153,73.59520541880632,trpo
153,154,73.68125819441669,trpo
154,155,73.68125819441669,trpo
155,156,73.68125819441669,trpo
156,157,73.92369263856048,trpo
157,158,73.92369263856048,trpo
158,159,73.92369263856048,trpo
159,160,74.17652602751784,trpo
160,161,74.17652602751784,trpo
161,162,74.17652602751784,trpo
162,163,74.25765780954663,trpo
163,164,74.25765780954663,trpo
164,165,74.25765780954663,trpo
165,166,74.52064686564479,trpo
166,167,74.52064686564479,trpo
167,168,74.74565022943396,trpo
168,169,74.74565022943396,trpo
169,170,74.74565022943396,trpo
170,171,74.74565022943396,trpo
171,172,74.99079786097339,trpo
172,173,74.99079786097339,trpo
173,174,74.99079786097339,trpo
174,175,75.30179258416659,trpo
175,176,75.30179258416659,trpo
176,177,75.30179258416659,trpo
177,178,75.50153440268048,trpo
178,179,75.50153440268048,trpo
179,180,75.50153440268048,trpo
180,181,75.74684727747051,trpo
181,182,75.74684727747051,trpo
182,183,75.74684727747051,trpo
183,184,76.14646610300801,trpo
184,185,76.14646610300801,trpo
185,186,76.14646610300801,trpo
186,187,76.51582489687192,trpo
187,188,76.51582489687192,trpo
188,189,76.51582489687192,trpo
189,190,76.78890836036089,trpo
190,191,76.78890836036089,trpo
191,192,76.78890836036089,trpo
192,193,76.95083429653245,trpo
193,194,76.95083429653245,trpo
194,195,76.95083429653245,trpo
195,196,77.03969882645207,trpo
196,197,77.03969882645207,trpo
197,198,77.03969882645207,trpo
198,199,77.1993663426708,trpo
199,200,77.1993663426708,trpo
200,201,77.1993663426708,trpo
201,202,77.41196406707317,trpo
202,203,77.41196406707317,trpo
203,204,77.41196406707317,trpo
204,205,77.41196406707317,trpo
205,206,77.60988227640851,trpo
206,207,77.60988227640851,trpo
207,208,77.60988227640851,trpo
208,209,77.80481009558875,trpo
209,210,77.80481009558875,trpo
210,211,77.80481009558875,trpo
211,212,77.87356199861559,trpo
212,213,77.87356199861559,trpo
213,214,77.87356199861559,trpo
214,215,77.95778312374064,trpo
215,216,77.95778312374064,trpo
216,217,77.95778312374064,trpo
217,218,78.2868916354042,trpo
218,219,78.2868916354042,trpo
219,220,78.2868916354042,trpo
220,221,78.40425766392316,trpo
221,222,78.40425766392316,trpo
222,223,78.40425766392316,trpo
223,224,78.40425766392316,trpo
224,225,78.73358533660549,trpo
225,226,78.73358533660549,trpo
226,227,78.73358533660549,trpo
227,228,78.89126779442972,trpo
228,229,78.89126779442972,trpo
229,230,78.89126779442972,trpo
230,231,78.89126779442972,trpo
231,232,79.39507471059162,trpo
232,233,79.39507471059162,trpo
233,234,79.39507471059162,trpo
234,235,79.52203368750115,trpo
235,236,79.52203368750115,trpo
236,237,79.52203368750115,trpo
237,238,79.77544519234098,trpo
238,239,79.77544519234098,trpo
239,240,79.77544519234098,trpo
240,241,79.77544519234098,trpo
241,242,79.69303558139465,trpo
242,243,79.69303558139465,trpo
243,244,79.69303558139465,trpo
244,245,79.79996828831379,trpo
0,1,0.0,trpo
1,2,62.967498539754935,trpo
2,3,63.43488051550447,trpo
3,4,63.513359050910395,trpo
4,5,63.543008916654784,trpo
5,6,63.73377778648796,trpo
6,7,63.818474543104045,trpo
7,8,63.91240868346849,trpo
8,9,63.98406696012954,trpo
9,10,64.00771781123265,trpo
10,11,63.96301626657788,trpo
11,12,63.978093005080545,trpo
12,13,63.95357787501051,trpo
13,14,63.86554654140789,trpo
14,15,64.01135327546885,trpo
15,16,64.0666785338839,trpo
16,17,64.11210389454,trpo
17,18,64.05175847717577,trpo
18,19,64.12227185519308,trpo
19,20,64.01657183659827,trpo
20,21,64.04170520077842,trpo
21,22,64.05668198940596,trpo
22,23,64.19006612690289,trpo
23,24,64.2732256224125,trpo
24,25,64.23793523167039,trpo
25,26,64.29070413886014,trpo
26,27,64.31590032629953,trpo
27,28,64.25788293663956,trpo
28,29,64.39643632793414,trpo
29,30,64.40902278955957,trpo
30,31,64.49949539931269,trpo
0,1,0.0,trpo
1,2,0.0,trpo
2,3,66.72226815834024,trpo
3,4,64.40748767784696,trpo
4,5,64.20584067482346,trpo
5,6,63.85383559196615,trpo
6,7,63.85383559196615,trpo
7,8,64.42823981320696,trpo
8,9,64.54191197687284,trpo
9,10,64.09120839454141,trpo
10,11,64.09120839454141,trpo
11,12,64.35725916813068,trpo
12,13,64.44122499518579,trpo
13,14,64.53862949276613,trpo
14,15,64.55390237118034,trpo
15,16,64.55390237118034,trpo
16,17,64.43199633898952,trpo
17,18,64.6466285801319,trpo
18,19,64.57857194355026,trpo
19,20,64.67396273428572,trpo
20,21,64.67396273428572,trpo
21,22,64.65092471914724,trpo
22,23,64.54151246314525,trpo
23,24,64.47247115377408,trpo
24,25,64.47410923571586,trpo
25,26,64.47410923571586,trpo
26,27,64.36486019540038,trpo
27,28,64.26129687777778,trpo
28,29,64.15795370222749,trpo
29,30,64.16851817813864,trpo
30,31,64.169943426835,trpo
31,32,64.169943426835,trpo
32,33,64.20767928690503,trpo
33,34,64.21929621908048,trpo
34,35,64.23010311433376,trpo
35,36,64.21835387675031,trpo
36,37,64.21835387675031,trpo
37,38,64.19689591111474,trpo
38,39,64.21056107147136,trpo
39,40,64.22983619080097,trpo
40,41,64.22983619080097,trpo
41,42,64.31705681629133,trpo
42,43,64.33481844537755,trpo
43,44,64.3485797929509,trpo
44,45,64.45957801222166,trpo
45,46,64.45957801222166,trpo
46,47,64.54482381272584,trpo
47,48,64.53279510819095,trpo
48,49,64.52674560870618,trpo
49,50,64.53384535276265,trpo
50,51,64.53384535276265,trpo
51,52,64.60115473822607,trpo
52,53,64.64898945536272,trpo
53,54,64.75217022431912,trpo
54,55,64.75217022431912,trpo
55,56,64.86042785465153,trpo
56,57,64.93572085391534,trpo
57,58,64.96079261655527,trpo
58,59,64.96079261655527,trpo
59,60,64.91784191542462,trpo
60,61,65.06882268548027,trpo
61,62,65.12419737196919,trpo
62,63,65.20219939871386,trpo
63,64,65.20219939871386,trpo
64,65,65.2574989296191,trpo
65,66,65.26749466867318,trpo
66,67,65.31025695199125,trpo
67,68,65.31025695199125,trpo
68,69,65.1943862176051,trpo
69,70,65.31779461874405,trpo
70,71,65.29021122208374,trpo
71,72,65.31010488155289,trpo
72,73,65.31010488155289,trpo
73,74,65.34280430470997,trpo
74,75,65.46112622548692,trpo
75,76,65.54931264561729,trpo
76,77,65.54931264561729,trpo
77,78,65.68019454398377,trpo
78,79,65.74295788952739,trpo
79,80,65.87623674386353,trpo
80,81,65.9064375488495,trpo
81,82,65.9064375488495,trpo
82,83,66.00447134624184,trpo
83,84,66.13790291786007,trpo
84,85,66.19811260692691,trpo
85,86,66.19811260692691,trpo
86,87,66.2230650617616,trpo
87,88,66.24321555814285,trpo
88,89,66.31381977492556,trpo
89,90,66.31381977492556,trpo
90,91,66.37658162938409,trpo
91,92,66.44679355608226,trpo
92,93,66.45191851570212,trpo
93,94,66.45191851570212,trpo
94,95,66.56035375970221,trpo
95,96,66.5955196146183,trpo
96,97,66.5576191770173,trpo
97,98,66.54733085572353,trpo
