,training_iteration,ep_rew,algo
0,1,,fitre
1,2,,fitre
2,3,63.9814045,fitre
3,4,63.9814045,fitre
4,5,63.861355,fitre
5,6,63.966842125,fitre
6,7,63.966842125,fitre
7,8,63.85492858333333,fitre
8,9,63.85492858333333,fitre
9,10,63.7850391875,fitre
10,11,63.7850391875,fitre
11,12,63.7850391875,fitre
12,13,63.8188771,fitre
13,14,63.8188771,fitre
14,15,63.90074487500001,fitre
15,16,63.90074487500001,fitre
16,17,63.90074487500001,fitre
17,18,63.865424928571436,fitre
18,19,63.865424928571436,fitre
19,20,63.8646098,fitre
20,21,63.9392146875,fitre
21,22,63.9392146875,fitre
22,23,63.87940338888888,fitre
23,24,63.87940338888888,fitre
24,25,63.93820923076922,fitre
25,26,63.99028955,fitre
26,27,63.99028955,fitre
27,28,63.93212497727274,fitre
28,29,63.93212497727274,fitre
29,30,63.90449216666667,fitre
30,31,62.13130336,fitre
31,32,62.13130336,fitre
32,33,62.30560666037736,fitre
33,34,62.3464367962963,fitre
34,35,62.420096446428566,fitre
35,36,62.49391881034483,fitre
36,37,62.49391881034483,fitre
37,38,62.58969191803278,fitre
38,39,62.5913870483871,fitre
39,40,62.613843428571435,fitre
40,41,62.70752130303031,fitre
41,42,62.70752130303031,fitre
42,43,62.76698675362318,fitre
43,44,62.77173462857142,fitre
44,45,62.80599986111112,fitre
45,46,62.85615554054054,fitre
46,47,62.85615554054054,fitre
47,48,62.89568614285715,fitre
48,49,62.90211896153847,fitre
49,50,62.929677925,fitre
50,51,62.95225869512196,fitre
51,52,62.95225869512196,fitre
52,53,62.94800169411765,fitre
53,54,62.96033324418606,fitre
54,55,62.95781328409091,fitre
55,56,62.965473588888884,fitre
56,57,62.965473588888884,fitre
57,58,62.98712188172043,fitre
58,59,62.9904619574468,fitre
59,60,63.02313899999999,fitre
60,61,63.02877873469387,fitre
61,62,63.02877873469387,fitre
62,63,63.02716586999999,fitre
63,64,63.02716586999999,fitre
64,65,63.00194309999999,fitre
65,66,62.56719737000001,fitre
66,67,62.11941739000002,fitre
67,68,62.11835482000001,fitre
68,69,62.0992054,fitre
69,70,62.10927915,fitre
70,71,61.65547207,fitre
71,72,61.6655486,fitre
72,73,61.65344661,fitre
73,74,61.68274668,fitre
74,75,61.69276256,fitre
75,76,61.67156258999999,fitre
76,77,61.677631089999984,fitre
77,78,61.71285582999999,fitre
78,79,61.69476100999999,fitre
79,80,61.70687007,fitre
80,81,61.65055476,fitre
81,82,61.65055476,fitre
82,83,61.62240617000001,fitre
83,84,61.62341688999999,fitre
84,85,61.60530348,fitre
85,86,61.14836696,fitre
86,87,61.14836696,fitre
87,88,61.15142194,fitre
88,89,61.18772826,fitre
89,90,61.20986398000001,fitre
90,91,62.11958001000001,fitre
91,92,62.11958001000001,fitre
92,93,62.09146150000001,fitre
93,94,62.09848163000001,fitre
94,95,62.07230049,fitre
95,96,62.08935909000001,fitre
96,97,62.08935909000001,fitre
97,98,62.04307712000002,fitre
98,99,62.022902080000016,fitre
99,100,62.01887366,fitre
100,101,62.0008811,fitre
101,102,62.0008811,fitre
102,103,61.98168770000001,fitre
103,104,61.99070642,fitre
104,105,62.01388295999999,fitre
105,106,62.00475334,fitre
106,107,62.00172018,fitre
107,108,61.9946225,fitre
108,109,62.03485257000001,fitre
109,110,62.05705851,fitre
110,111,62.08717451999999,fitre
111,112,62.09220135999999,fitre
112,113,61.68358793,fitre
113,114,61.68560711,fitre
114,115,61.68560711,fitre
115,116,61.74492242,fitre
116,117,61.74492242,fitre
117,118,61.71873275,fitre
118,119,61.70660520000001,fitre
119,120,61.70660520000001,fitre
120,121,61.69758609,fitre
121,122,61.69758609,fitre
122,123,61.70869472,fitre
123,124,61.70169496000001,fitre
124,125,61.70169496000001,fitre
125,126,62.159730599999996,fitre
126,127,62.159730599999996,fitre
127,128,62.58845032999999,fitre
128,129,62.614602270000006,fitre
129,130,62.614602270000006,fitre
130,131,62.619586470000016,fitre
131,132,62.619586470000016,fitre
132,133,63.04732571,fitre
133,134,63.05840315,fitre
134,135,63.05840315,fitre
135,136,62.99891322000001,fitre
136,137,62.99891322000001,fitre
137,138,63.05324713,fitre
138,139,63.01901293,fitre
139,140,63.01901293,fitre
140,141,63.00697256,fitre
141,142,63.00697256,fitre
142,143,63.03520213,fitre
143,144,63.07437893000001,fitre
144,145,63.07437893000001,fitre
145,146,63.076386600000006,fitre
146,147,63.076386600000006,fitre
147,148,63.10957161,fitre
148,149,63.577533820000006,fitre
149,150,63.577533820000006,fitre
150,151,63.49502574,fitre
151,152,63.49502574,fitre
152,153,63.47091082000001,fitre
153,154,63.48691868000001,fitre
154,155,63.48691868000001,fitre
155,156,63.39635907,fitre
156,157,63.39635907,fitre
157,158,63.35406542000001,fitre
158,159,63.35406542000001,fitre
159,160,63.35406542000001,fitre
160,161,63.40540104,fitre
161,162,63.40540104,fitre
162,163,63.40325641,fitre
163,164,63.40325641,fitre
164,165,63.40325641,fitre
165,166,63.43954266000001,fitre
166,167,63.43954266000001,fitre
167,168,63.38929896000001,fitre
168,169,63.38929896000001,fitre
169,170,63.370202690000006,fitre
170,171,62.92850846,fitre
171,172,62.46056920000001,fitre
172,173,62.40319028000001,fitre
173,174,62.86109892,fitre
174,175,62.42232949,fitre
175,176,62.42035132,fitre
176,177,62.42035132,fitre
177,178,62.42552649999999,fitre
178,179,61.99079112,fitre
179,180,61.98777164999999,fitre
180,181,61.98884172,fitre
181,182,61.59029862999999,fitre
182,183,61.59326316,fitre
183,184,61.60936241,fitre
184,185,61.16050121999999,fitre
185,186,61.16051754,fitre
186,187,61.17961464,fitre
187,188,60.74286506999999,fitre
188,189,60.32124962999999,fitre
189,190,60.34040989999999,fitre
190,191,60.378671110000006,fitre
191,192,59.91470976,fitre
192,193,59.48815242999999,fitre
193,194,59.04240649999999,fitre
194,195,59.02032247,fitre
195,196,58.54636000000001,fitre
196,197,58.54636000000001,fitre
197,198,58.54730748,fitre
198,199,58.54729305000001,fitre
199,200,58.55535368,fitre
200,201,58.53432665,fitre
201,202,58.53432665,fitre
202,203,58.54745583999999,fitre
203,204,58.49519302,fitre
204,205,58.01919104,fitre
205,206,58.02213999,fitre
206,207,58.03124659,fitre
207,208,57.61963638,fitre
208,209,57.60959416,fitre
209,210,57.58955307,fitre
210,211,57.62174784999999,fitre
211,212,57.62174784999999,fitre
212,213,57.64699742,fitre
213,214,57.21629382,fitre
214,215,57.22536112,fitre
215,216,56.77453674,fitre
216,217,56.77556147999999,fitre
217,218,56.35494196000001,fitre
218,219,55.91820819,fitre
219,220,55.90512930999999,fitre
220,221,55.87699204,fitre
221,222,55.86087825,fitre
222,223,55.88003347000001,fitre
223,224,55.92234337000001,fitre
224,225,55.90921008000001,fitre
225,226,56.29968791000001,fitre
226,227,56.73750599000001,fitre
227,228,56.75160610000001,fitre
228,229,56.80398357000001,fitre
229,230,57.22667550999999,fitre
230,231,56.74057309999999,fitre
231,232,55.87602925,fitre
232,233,55.87602925,fitre
233,234,56.28753877,fitre
234,235,55.84368287,fitre
235,236,55.86077611,fitre
236,237,56.30862846,fitre
237,238,56.30258854,fitre
238,239,56.73735707,fitre
239,240,56.74035097,fitre
240,241,56.73825239000001,fitre
241,242,56.730173410000006,fitre
242,243,56.25815453000001,fitre
243,244,57.13771777,fitre
244,245,57.11154726999999,fitre
0,1,60.02130458333333,fitre
1,2,66.19035500000001,fitre
2,3,69.81500150000001,fitre
3,4,70.40709075000002,fitre
4,5,80.5752382631579,fitre
5,6,107.59975843902437,fitre
6,7,91.37490003174601,fitre
7,8,85.43113581818183,fitre
8,9,82.72075496629212,fitre
9,10,80.80077772,fitre
10,11,81.38939203000002,fitre
11,12,80.12707783,fitre
12,13,74.52093417,fitre
13,14,65.34685032,fitre
14,15,65.35080500000001,fitre
15,16,65.3037003,fitre
16,17,65.30285077,fitre
17,18,65.33527611000001,fitre
18,19,65.35263141,fitre
19,20,65.38708457,fitre
20,21,65.40903687,fitre
21,22,65.48513838,fitre
22,23,65.59580528000001,fitre
23,24,65.65574277000002,fitre
24,25,65.77910218000001,fitre
25,26,65.82770082,fitre
26,27,65.9329812,fitre
27,28,65.92069685,fitre
28,29,65.89862969,fitre
29,30,65.90797155,fitre
30,31,65.92461714000001,fitre
0,1,55.92848066666666,fitre
1,2,67.19663800000001,fitre
2,3,47.12343042424243,fitre
3,4,71.86500742105265,fitre
4,5,83.34640687234042,fitre
5,6,55.34674531460675,fitre
6,7,29.15597186,fitre
7,8,16.273329380000003,fitre
8,9,16.274337069999998,fitre
9,10,16.289435100000002,fitre
10,11,16.23809757,fitre
11,12,16.2511847,fitre
12,13,16.28440286,fitre
13,14,16.281381980000006,fitre
14,15,16.29144535,fitre
15,16,16.290440989999997,fitre
16,17,16.30151611,fitre
17,18,16.341780370000002,fitre
18,19,16.347822219999998,fitre
19,20,16.29346393,fitre
20,21,16.2844048,fitre
21,22,16.307559859999998,fitre
22,23,16.23407184,fitre
23,24,16.25017462,fitre
24,25,16.29446699,fitre
25,26,16.326677430000004,fitre
26,27,16.32567269,fitre
27,28,16.27735603,fitre
28,29,16.302520259999998,fitre
29,30,16.304537330000002,fitre
30,31,16.33574512,fitre
0,1,,fitre
1,2,,fitre
2,3,63.551451,fitre
3,4,63.551451,fitre
4,5,63.73194771428571,fitre
5,6,48.01218941666666,fitre
6,7,35.27837585,fitre
7,8,32.082338416666666,fitre
8,9,28.09672915625,fitre
9,10,26.168411947368423,fitre
10,11,24.80717570454545,fitre
11,12,23.63210284313725,fitre
12,13,22.948999785714282,fitre
13,14,22.11674109375,fitre
14,15,21.669232521739136,fitre
15,16,21.15382656578948,fitre
16,17,20.730208084337352,fitre
17,18,20.48326656818182,fitre
18,19,20.13285428125,fitre
19,20,19.97565368,fitre
20,21,16.18268865,fitre
21,22,16.161551990000003,fitre
22,23,16.16558023,fitre
23,24,16.180682349999998,fitre
24,25,16.173636239999997,fitre
25,26,16.190752780000004,fitre
26,27,16.19075417,fitre
27,28,16.20786962,fitre
28,29,16.209883299999998,fitre
29,30,16.1967973,fitre
30,31,16.218942000000002,fitre
31,32,16.2118958,fitre
32,33,16.1957906,fitre
33,34,16.19176528,fitre
34,35,16.17666399,fitre
35,36,16.15552545,fitre
36,37,16.14646443,fitre
37,38,16.15652868,fitre
38,39,16.16457948,fitre
39,40,16.153505699999997,fitre
40,41,16.14645805,fitre
41,42,16.1474631,fitre
42,43,16.128335810000006,fitre
43,44,16.11323724,fitre
44,45,16.118271529999998,fitre
45,46,16.13236478,fitre
46,47,16.12229895,fitre
47,48,16.13437863,fitre
48,49,16.14444366,fitre
49,50,16.148469400000003,fitre
50,51,16.155516600000002,fitre
51,52,16.17162337,fitre
52,53,16.186725050000003,fitre
53,54,16.17162514,fitre
54,55,16.17263045,fitre
55,56,16.17162284,fitre
56,57,16.18068264,fitre
57,58,16.17061728,fitre
58,59,16.16659101,fitre
59,60,16.16759373,fitre
60,61,16.17765742,fitre
61,62,16.165578999999994,fitre
62,63,16.16457267,fitre
63,64,16.18470392,fitre
64,65,16.17966989,fitre
65,66,16.16960255,fitre
66,67,16.15047684,fitre
67,68,16.15853028,fitre
68,69,16.157522800000002,fitre
69,70,16.156516220000004,fitre
70,71,16.169604800000002,fitre
71,72,16.16255894,fitre
72,73,16.155513070000005,fitre
73,74,16.19376425,fitre
74,75,16.189738239999997,fitre
75,76,16.18571639,fitre
76,77,16.190747820000002,fitre
77,78,16.222958789999996,fitre
78,79,16.22195233,fitre
79,80,16.20282587,fitre
80,81,16.197794299999998,fitre
81,82,16.19376741,fitre
82,83,16.21792724,fitre
83,84,16.19376625,fitre
84,85,16.18470447,fitre
85,86,16.18269157,fitre
86,87,16.174639380000002,fitre
87,88,16.19376561,fitre
88,89,16.18470688,fitre
89,90,16.17967408,fitre
90,91,16.17061433,fitre
91,92,16.15953909,fitre
92,93,16.126323480000003,fitre
93,94,16.125317489999997,fitre
94,95,16.1373976,fitre
95,96,16.129343759999998,fitre
96,97,16.13236527,fitre
97,98,16.16759832,fitre
98,99,16.151492620000006,fitre
99,100,16.168607780000002,fitre
100,101,16.15854182,fitre
101,102,16.17061979,fitre
102,103,16.15853748,fitre
103,104,16.14645617,fitre
104,105,16.150482809999996,fitre
105,106,16.154508769999996,fitre
106,107,16.16256109,fitre
107,108,16.17162076,fitre
108,109,16.18269409,fitre
109,110,16.18067756,fitre
110,111,16.17665217,fitre
111,112,16.20081219,fitre
112,113,16.18369571,fitre
113,114,16.172621940000006,fitre
114,115,16.172620090000002,fitre
115,116,16.182688359999997,fitre
116,117,16.18671573,fitre
117,118,16.174637000000004,fitre
118,119,16.17866391,fitre
119,120,16.18571293,fitre
120,121,16.185713619999998,fitre
121,122,16.192757500000003,fitre
122,123,16.18269249,fitre
123,124,16.170613799999998,fitre
124,125,16.17766153,fitre
125,126,16.177661309999998,fitre
126,127,16.18571527,fitre
127,128,16.17564986,fitre
128,129,16.180683650000002,fitre
129,130,16.1474659,fitre
130,131,16.13035533,fitre
131,132,16.14344049,fitre
132,133,16.122299979999998,fitre
133,134,16.10619441,fitre
134,135,16.09411423,fitre
135,136,16.09411373,fitre
136,137,16.10518554,fitre
137,138,16.105188119999998,fitre
138,139,16.10115961,fitre
139,140,16.11625815,fitre
140,141,16.10719566,fitre
141,142,16.12229452,fitre
142,143,16.10115554,fitre
143,144,16.11726168,fitre
144,145,16.12430545,fitre
145,146,16.14745849,fitre
146,147,16.13235864,fitre
147,148,16.134372029999998,fitre
148,149,16.1645702,fitre
149,150,16.176650219999996,fitre
150,151,16.2098696,fitre
151,152,16.2249697,fitre
152,153,16.221951490000002,fitre
153,154,16.212888879999998,fitre
154,155,16.216918460000002,fitre
155,156,16.23302467,fitre
156,157,16.22396711,fitre
157,158,16.21088053,fitre
158,159,16.210880389999996,fitre
159,160,16.19880418,fitre
160,161,16.20887112,fitre
161,162,16.223970389999998,fitre
162,163,16.23705562,fitre
163,164,16.24409936,fitre
164,165,16.223968359999994,fitre
165,166,16.235040419999994,fitre
166,167,16.214909219999996,fitre
167,168,16.19376938,fitre
168,169,16.18571855,fitre
169,170,16.21189202,fitre
170,171,16.20484322,fitre
171,172,16.19075058,fitre
172,173,16.2068562,fitre
173,174,16.21189082,fitre
174,175,16.21390159,fitre
175,176,16.217928869999998,fitre
176,177,16.23000928,fitre
177,178,16.23001067,fitre
178,179,16.233032239999996,fitre
179,180,16.227997360000003,fitre
180,181,16.2320211,fitre
181,182,16.22900061,fitre
182,183,16.22698794,fitre
183,184,16.233027930000002,fitre
184,185,16.2108809,fitre
185,186,16.20785969,fitre
186,187,16.21490681,fitre
187,188,16.206852539999996,fitre
188,189,16.179674979999998,fitre
189,190,16.18068078,fitre
190,191,16.14645438,fitre
191,192,16.14142109,fitre
192,193,16.138399399999994,fitre
193,194,16.12430862,fitre
194,195,16.109209900000003,fitre
195,196,16.09310268,fitre
196,197,16.089079469999998,fitre
197,198,16.08404631,fitre
198,199,16.078007349999996,fitre
199,200,16.092100000000002,fitre
200,201,16.1061914,fitre
201,202,16.07297316,fitre
202,203,16.079014110000006,fitre
203,204,16.11324049,fitre
204,205,16.11827264,fitre
205,206,16.12330661,fitre
206,207,16.146458179999996,fitre
207,208,16.137397809999996,fitre
208,209,16.131358610000003,fitre
209,210,16.1222981,fitre
210,211,16.12330548,fitre
211,212,16.13941372,fitre
212,213,16.13639193,fitre
213,214,16.15652414,fitre
214,215,16.15853691,fitre
215,216,16.160547929999996,fitre
216,217,16.17967423,fitre
217,218,16.196786019999998,fitre
218,219,16.20383266,fitre
219,220,16.179673479999998,fitre
220,221,16.183700839999997,fitre
221,222,16.167596409999998,fitre
222,223,16.167593080000003,fitre
223,224,16.16759471,fitre
224,225,16.16054681,fitre
225,226,16.1887307,fitre
226,227,16.209869989999998,fitre
227,228,16.205843599999998,fitre
228,229,16.194771199999998,fitre
229,230,16.200811180000002,fitre
230,231,16.208863100000002,fitre
231,232,16.17061472,fitre
232,233,16.17161861,fitre
233,234,16.1665856,fitre
234,235,16.176649049999998,fitre
235,236,16.17966927,fitre
236,237,16.19074132,fitre
237,238,16.18268655,fitre
238,239,16.206847869999994,fitre
239,240,16.21490158,fitre
240,241,16.204833960000002,fitre
241,242,16.211882579999994,fitre
242,243,16.194769360000002,fitre
243,244,16.188729759999998,fitre
244,245,16.17966782,fitre
0,1,,fitre
1,2,,fitre
2,3,,fitre
3,4,56.16349442857143,fitre
4,5,39.580288333333336,fitre
5,6,30.19912415,fitre
6,7,27.82447183333333,fitre
7,8,24.87502940625,fitre
8,9,23.495143421052628,fitre
9,10,22.473288613636363,fitre
10,11,21.81542362,fitre
11,12,21.764570078431372,fitre
12,13,21.764570078431372,fitre
13,14,23.07479561538461,fitre
14,15,25.956876637931035,fitre
15,16,25.478821819672135,fitre
16,17,24.63010897014925,fitre
17,18,25.25113535211268,fitre
18,19,24.32975706329114,fitre
19,20,23.544274678160924,fitre
20,21,23.2237878021978,fitre
21,22,22.67474335353535,fitre
22,23,20.52136692,fitre
23,24,19.77453498,fitre
24,25,19.77755539,fitre
25,26,19.76648202,fitre
26,27,19.75138169,fitre
27,28,19.75540839,fitre
28,29,19.76648205,fitre
29,30,19.76044122,fitre
30,31,16.881224369999998,fitre
31,32,16.83794188,fitre
32,33,16.84297601,fitre
33,34,16.04885237,fitre
34,35,16.03979259,fitre
35,36,16.069991310000002,fitre
36,37,16.051871260000002,fitre
37,38,16.04381799,fitre
38,39,16.07300979,fitre
39,40,16.07703585,fitre
40,41,16.085088109999994,fitre
41,42,16.09012151,fitre
42,43,16.127368779999998,fitre
43,44,16.11528811,fitre
44,45,16.100187740000006,fitre
45,46,16.096161629999994,fitre
46,47,16.11830799,fitre
47,48,16.119314590000002,fitre
48,49,16.1001875,fitre
49,50,16.112266499999997,fitre
50,51,16.08408093,fitre
51,52,16.06596225,fitre
52,53,16.06596211,fitre
53,54,16.05488895,fitre
54,55,16.051868589999998,fitre
55,56,16.02871625,fitre
56,57,16.01865003,fitre
57,58,16.01361695,fitre
58,59,15.99046361,fitre
59,60,15.990464469999996,fitre
60,61,15.98543216,fitre
61,62,15.98241136,fitre
62,63,15.96831851,fitre
63,64,15.946171949999998,fitre
64,65,15.944159029999998,fitre
65,66,15.96630472,fitre
66,67,15.99549742,fitre
67,68,16.00958943,fitre
68,69,15.98039694,fitre
69,70,15.98643792,fitre
70,71,15.99650498,fitre
71,72,16.01160547,fitre
72,73,16.00959265,fitre
73,74,16.02469102,fitre
74,75,16.02771035,fitre
75,76,16.025696,fitre
76,77,16.04884887,fitre
77,78,16.050863480000004,fitre
78,79,16.05086344,fitre
79,80,16.077035790000004,fitre
80,81,16.06294339,fitre
81,82,16.06797654,fitre
82,83,16.06998943,fitre
83,84,16.07804342,fitre
84,85,16.08509039,fitre
85,86,16.07099688,fitre
86,87,16.0609297,fitre
87,88,16.064955899999998,fitre
88,89,16.053880879999998,fitre
89,90,16.04079488,fitre
90,91,16.0377766,fitre
91,92,16.038782540000003,fitre
92,93,16.02368261,fitre
93,94,16.03576279,fitre
94,95,16.02770967,fitre
95,96,16.008583129999998,fitre
96,97,16.025695749999993,fitre
97,98,16.00656977,fitre
98,99,16.020663059999997,fitre
99,100,16.00153644,fitre
100,101,15.994489339999996,fitre
101,102,16.019655919999998,fitre
102,103,16.02569626,fitre
103,104,16.02368344,fitre
104,105,16.027712179999998,fitre
105,106,16.00858613,fitre
106,107,16.03073246,fitre
107,108,16.0297275,fitre
108,109,16.051873809999996,fitre
109,110,16.053887539999998,fitre
110,111,16.05388823,fitre
111,112,16.084088010000002,fitre
112,113,16.08207517,fitre
113,114,16.089121759999998,fitre
114,115,16.084089000000002,fitre
115,116,16.081068839999997,fitre
116,117,16.0840875,fitre
117,118,16.055901700000003,fitre
118,119,16.0720082,fitre
119,120,16.09415362,fitre
120,121,16.099185099999996,fitre
121,122,16.11428396,fitre
122,123,16.102204200000006,fitre
123,124,16.09012382,fitre
124,125,16.067977459999998,fitre
125,126,16.069990419999996,fitre
126,127,16.085091140000007,fitre
127,128,16.078043740000002,fitre
128,129,16.084082379999998,fitre
129,130,16.091129049999996,fitre
130,131,16.103207989999998,fitre
131,132,16.12434758,fitre
132,133,16.12233486,fitre
133,134,16.141461030000002,fitre
134,135,16.12938186,fitre
135,136,16.110257219999998,fitre
136,137,16.10623236,fitre
137,138,16.116297590000002,fitre
138,139,16.10321098,fitre
139,140,16.11730442,fitre
140,141,16.11931806,fitre
141,142,16.11428421,fitre
142,143,16.091130659999994,fitre
143,144,16.088111220000002,fitre
144,145,16.090124519999996,fitre
145,146,16.091131989999994,fitre
146,147,16.070999750000002,fitre
147,148,16.061939999999996,fitre
148,149,16.05388683,fitre
149,150,16.03677237,fitre
150,151,16.04885097,fitre
151,152,16.05589681,fitre
152,153,16.0649557,fitre
153,154,16.04784339,fitre
154,155,16.05589626,fitre
155,156,16.06092933,fitre
156,157,16.067975630000007,fitre
157,158,16.07300917,fitre
158,159,16.08508894,fitre
159,160,16.085088279999994,fitre
160,161,16.064954909999994,fitre
161,162,16.05388057,fitre
162,163,16.05086104,fitre
163,164,16.03576169,fitre
164,165,16.061935169999998,fitre
165,166,16.05690274,fitre
166,167,16.04985661,fitre
167,168,16.04582935,fitre
168,169,16.04683568,fitre
169,170,16.04079558,fitre
170,171,16.042809679999998,fitre
171,172,16.06092882,fitre
172,173,16.044822170000003,fitre
173,174,16.043814740000002,fitre
174,175,16.02972252,fitre
175,176,16.037776859999994,fitre
176,177,16.05690416,fitre
177,178,16.05388477,fitre
178,179,16.075024499999998,fitre
179,180,16.07502566,fitre
180,181,16.06999336,fitre
181,182,16.08609895,fitre
182,183,16.09918561,fitre
183,184,16.0891205,fitre
184,185,16.087108190000002,fitre
185,186,16.093147980000005,fitre
186,187,16.08408735,fitre
187,188,16.08006068,fitre
188,189,16.06093497,fitre
189,190,16.05086826,fitre
190,191,16.062947870000002,fitre
191,192,16.07200775,fitre
192,193,16.08911999,fitre
193,194,16.104220049999995,fitre
194,195,16.117305440000006,fitre
195,196,16.12737095,fitre
196,197,16.11428487,fitre
197,198,16.08710616,fitre
198,199,16.09717319,fitre
199,200,16.08710607,fitre
200,201,16.07804583,fitre
201,202,16.09415111,fitre
202,203,16.09314533,fitre
203,204,16.108245890000006,fitre
204,205,16.12938609,fitre
205,206,16.14347945,fitre
206,207,16.13844619,fitre
207,208,16.11730611,fitre
208,209,16.08408695,fitre
209,210,16.07804681,fitre
210,211,16.07804754,fitre
211,212,16.0538886,fitre
212,213,16.059927270000006,fitre
213,214,16.06496035,fitre
214,215,16.07301355,fitre
215,216,16.05992683,fitre
216,217,16.06194049,fitre
217,218,16.05489486,fitre
218,219,16.05489472,fitre
219,220,16.039793850000002,fitre
220,221,16.044827090000002,fitre
221,222,16.03878702,fitre
222,223,16.033753349999998,fitre
223,224,16.058918570000003,fitre
224,225,16.058919200000002,fitre
225,226,16.043818249999998,fitre
226,227,16.0518711,fitre
227,228,16.04784469,fitre
228,229,16.05086353,fitre
229,230,16.054889210000002,fitre
230,231,16.060929220000002,fitre
231,232,16.064955119999997,fitre
232,233,16.07300857,fitre
233,234,16.06193529,fitre
234,235,16.038783250000005,fitre
235,236,16.039789130000006,fitre
236,237,16.0307288,fitre
237,238,16.025696210000003,fitre
238,239,16.03375119,fitre
239,240,16.032744590000004,fitre
240,241,16.04482386,fitre
241,242,16.04381786,fitre
242,243,16.04180401,fitre
243,244,16.0216723,fitre
244,245,16.03777882,fitre
