,training_iteration,ep_rew,algo
52,53,125.87070192000002,baseline
53,54,126.66363933,baseline
54,55,126.48161957,baseline
55,56,127.21111177,baseline
56,57,127.04712961,baseline
57,58,127.27006515,baseline
58,59,127.32223064000004,baseline
59,60,126.69510217,baseline
60,61,125.8607284,baseline
61,62,125.62631985,baseline
0,1,63.71159216666666,baseline
1,2,63.65359337499999,baseline
2,3,63.751413111111106,baseline
3,4,62.798022061224486,baseline
4,5,62.98824965625,baseline
5,6,62.053459884615364,baseline
6,7,62.24813179120879,baseline
7,8,62.00482936999999,baseline
8,9,62.03391748999999,baseline
9,10,62.00256649,baseline
10,11,62.04676154000001,baseline
11,12,62.50345517999999,baseline
12,13,62.48841488,baseline
13,14,63.275429200000005,baseline
14,15,62.89090535,baseline
15,16,63.30642315,baseline
16,17,62.91794165,baseline
17,18,62.45717627,baseline
18,19,61.98724436000001,baseline
19,20,61.20342223,baseline
20,21,61.21855104999999,baseline
21,22,60.64994712000001,baseline
22,23,61.06857522999999,baseline
23,24,61.09277198999999,baseline
24,25,61.55186087999999,baseline
25,26,61.50963227000001,baseline
26,27,62.76149739,baseline
27,28,62.69705239,baseline
28,29,62.76839011,baseline
29,30,63.33093670000001,baseline
30,31,62.83589961,baseline
0,1,,baseline
1,2,,baseline
2,3,65.03702425,baseline
3,4,49.95004833333334,baseline
4,5,51.65612128571429,baseline
5,6,55.4516506,baseline
6,7,55.4516506,baseline
7,8,57.82521674999999,baseline
8,9,59.20351864285714,baseline
9,10,59.20351864285714,baseline
10,11,60.40313672222222,baseline
11,12,60.40313672222222,baseline
12,13,60.6973657,baseline
13,14,61.07551990909091,baseline
14,15,61.07551990909091,baseline
15,16,61.47166161538462,baseline
16,17,61.47166161538462,baseline
17,18,61.54451314285715,baseline
18,19,61.78541283333334,baseline
19,20,61.78541283333334,baseline
20,21,62.02040972727273,baseline
21,22,62.15259370588234,baseline
22,23,62.33628522222222,baseline
23,24,62.47964494736843,baseline
24,25,62.47964494736843,baseline
25,26,62.645955214285706,baseline
26,27,62.645955214285706,baseline
27,28,62.77400547727272,baseline
28,29,62.84279465217391,baseline
29,30,62.84279465217391,baseline
30,31,62.97286608333334,baseline
31,32,63.18735004,baseline
32,33,63.20139443137255,baseline
33,34,63.53718785185185,baseline
34,35,63.53718785185185,baseline
35,36,63.751997499999995,baseline
36,37,64.12759263793103,baseline
37,38,64.12759263793103,baseline
38,39,64.48131908333333,baseline
39,40,64.66426974193547,baseline
40,41,64.66426974193547,baseline
41,42,65.0264540625,baseline
42,43,65.15492153846154,baseline
43,44,65.15492153846154,baseline
44,45,65.36819524242424,baseline
45,46,65.58721023880595,baseline
46,47,65.58721023880595,baseline
47,48,65.58721023880595,baseline
48,49,65.58721023880595,baseline
49,50,65.58721023880595,baseline
50,51,65.58721023880595,baseline
51,52,65.58721023880595,baseline
52,53,65.58721023880595,baseline
53,54,69.37328570588234,baseline
54,55,69.37328570588234,baseline
55,56,69.37328570588234,baseline
56,57,69.50899873913042,baseline
57,58,69.50899873913042,baseline
58,59,79.94250899999997,baseline
59,60,83.84222401369863,baseline
60,61,83.84222401369863,baseline
61,62,83.8337869189189,baseline
62,63,83.5182257142857,baseline
63,64,83.5182257142857,baseline
64,65,83.3908788076923,baseline
65,66,83.09614567901235,baseline
66,67,83.09614567901235,baseline
67,68,82.76003212048192,baseline
68,69,82.5714509764706,baseline
69,70,82.5714509764706,baseline
70,71,82.60945206976744,baseline
71,72,82.65481807865169,baseline
72,73,82.65481807865169,baseline
73,74,82.65481807865169,baseline
74,75,82.65481807865169,baseline
75,76,83.50740228571429,baseline
76,77,84.5947870215054,baseline
77,78,84.5947870215054,baseline
78,79,84.5947870215054,baseline
79,80,84.5947870215054,baseline
80,81,84.5947870215054,baseline
81,82,84.5947870215054,baseline
82,83,84.5947870215054,baseline
83,84,84.5947870215054,baseline
84,85,84.5947870215054,baseline
85,86,84.5947870215054,baseline
86,87,84.5947870215054,baseline
87,88,89.39830184210527,baseline
88,89,89.39830184210527,baseline
